Item Code,Brand ,Model,Type,Reel Type,Length,Joint Type,Power,Power Category,Lure Weight,Action,Material,Guide,Reel Seat,Price,Discount,CR,GV,Warranty,After Discount,Final Price,Balance
843100,Bullzen,Brutal Monster Maverick,Jigging/ Bottom,Spinning,"5'8""",1PCS,0.8 - 2 PE,Medium,80 - 170G,Extra Fast,Carbon,Fuji,Normal,RM295,,,RM 20,0,RM 295,RM 275,0
843101,Bullzen,Brutal Monster Maverick,Jigging/ Bottom,Spinning,"5'8""",1PCS,1 - 3 PE,Medium Heavy,100 -200G,Slow,Carbon,Fuji,Normal,RM300,,,RM 20,0,RM 300,RM 280,0
843103,Bullzen,Brutal Monster Maverick,Jigging/ Bottom,Spinning,"5'8""",1PCS,2 - 6 PE,Heavy,170 - 350G,Moderate,Carbon,Fuji,Normal,RM310,,,RM 20,0,RM 310,RM 290,0
103183,Team Seahawk,Kingdom,Jigging/ Bottom,Spinning,6'3'',BJ,2 - 4 PE,Medium,250G,Fast,(Comp),SiC,Normal,RM220,,,RM 20,0,RM 220,RM 200,0
103557,Team Seahawk,Kingdom Evoluzione,Jigging/ Bottom,Spinning,6'3'',BJ,4   PE,Medium,330G,Moderate,(Comp),SiC,Normal,RM260,,,RM 30,0,RM 260,RM 230,0
103555,Team Seahawk,Kingdom Evoluzione,Jigging/ Bottom,Spinning,6'3'',BJ,2   PE,Medium,220G,Slow - Moderate,(Comp),SiC,Normal,RM260,,,RM 30,0,RM 260,RM 230,0
103182,Team Seahawk,Kingdom,Jigging/ Bottom,Spinning,6'3'',BJ,1 - 3 PE,Medium,200G,Fast,(Comp),SiC,Normal,RM220,,,RM 20,0,RM 220,RM 200,0
103245,Seahawk,King Iguana,Jigging/ Bottom,Spinning,6'3'',BJ,2 - 4 PE,Medium,60 - 250G,Moderate,(Comp),Normal,Normal,RM160,,,RM 20,0,RM 160,RM 140,0
103244,Seahawk,King Iguana,Jigging/ Bottom,Spinning,6'3'',BJ,1 - 3 PE,Medium,30 - 150G,Fast,Carbon,Normal,Normal,RM160,,,RM 20,0,RM 160,RM 140,0
103256,Seahawk,Battle Jig BTJ,Jigging/ Bottom,Spinning,6'3'',BJ,0.8 - 1.5 PE,Medium Light,80 - 150G,Fast,(Comp),Normal,Normal,RM145,,,RM 10,0,RM 145,RM 135,0
103257,Seahawk,Battle Jig BTJ,Jigging/ Bottom,Spinning,6'3'',BJ,1.5 - 2.5 PE,Medium Light,80 - 120G,Slow - Moderate,(Comp),Normal,Normal,RM145,,,RM 10,0,RM 145,RM 135,0
103500,Seahawk,Gachiri Genki,Jigging/ Bottom,Spinning,"6'6""",BJ,3   PE,Medium,60 - 120G,Fast,(Comp),Normal,Normal,RM85,,,,0,RM 85,RM 85,0
103498,Seahawk,Gachiri Genki,Jigging/ Bottom,Spinning,6',BJ,2   PE,Medium,40 - 80G,Slow,(Comp),Normal,Normal,RM85,,,,0,RM 85,RM 85,0
103600,Seahawk,Slow Ocean,Jigging/ Bottom,Spinning,6'3'',1PCS,3 - 6 PE,Heavy,300G,Slow - Moderate,(Comp),Fuji,Normal,RM140,,,RM 10,0,RM 140,RM 130,0
103237,Seahawk,Durastik,Jigging/ Bottom,Spinning,6',BJ,2 - 5 PE,Medium Heavy,300G,Fast,(Comp),Normal,Normal,RM120,,,,0,RM 120,RM 120,0
103627,Seahawk,Red Monster,Jigging/ Bottom,Spinning,6',1PCS,2 - 4 PE,Medium,80 - 150G,Fast,(Comp),Normal,Normal,RM155,,,RM 20,0,RM 155,RM 135,0
103626,Seahawk,Red Monster,Jigging/ Bottom,Spinning,6',1PCS,1 - 3 PE,Medium,60 - 120G,Fast,(Comp),Normal,Normal,RM155,,,RM 20,0,RM 155,RM 135,0
663500,Benmingo,Chic Man LJ,Jigging/ Bottom,Spinning,6'3'',1PCS,0.8 - 2 PE,Medium Light,30 - 100G,Slow - Moderate,Carbon,Fuji,Fuji,RM219,,,RM 20,0,RM 219,RM 199,0
663501,Benmingo,Chic Man LJ,Jigging/ Bottom,Spinning,6'3'',1PCS,1 - 3 PE,Medium,45 - 150G,Slow - Moderate,Carbon,Fuji,Fuji,RM219,,,RM 20,0,RM 219,RM 199,0
663502,Benmingo,Chic Man LJ,Jigging/ Bottom,Spinning,6'3'',1PCS,2 - 4 PE,Medium,60 - 220G,Fast,Carbon,Fuji,Fuji,RM219,,,RM 20,0,RM 219,RM 199,0
663019,Ashino,Power Sea LJ,Jigging/ Bottom,Spinning,6'3'',BJ,1 - 3 PE,Medium,80 - 200G,Fast,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663015,Ashino,Power Sea,Jigging/ Bottom,Spinning,6'3'',1PCS,1 - 3 PE,Medium,80 - 200G,Fast,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663020,Ashino,Power Sea,Jigging/ Bottom,Spinning,6'3'',BJ,2 - 4 PE,Medium,120 - 250G,Moderate,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663021,Ashino,Power Sea,Jigging/ Bottom,Spinning,6'3'',BJ,3 - 5 PE,Medium Heavy,150 - 300G,Moderate,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663017,Ashino,Power Sea,Jigging/ Bottom,Spinning,6'3'',1PCS,3 - 5 PE,Medium Heavy,150 - 300G,Moderate,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663016,Ashino,Power Sea,Jigging/ Bottom,Spinning,6'3'',1PCS,2 - 4 PE,Medium,120-250,Fast,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663014,Ashino,Power Sea,Jigging/ Bottom,Spinning,6'3'',1PCS,0.8 - 2 PE,Medium Light,30-100,Moderate,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663018,Ashino,Power Sea,Jigging/ Bottom,Spinning,6'3'',BJ,0.8 - 2 PE,Medium Light,30-100,Moderate,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663031,Ashino,Main Stay,Jigging/ Bottom,Spinning,8'6'',2PCS,0.8 - 1.5 PE,Light,6-22,Extra Fast,Carbon,Normal,Normal,RM109,,,RM 10,0,RM 109,RM 99,0
663503,Benmingo,Gallant,Jigging/ Bottom,Spinning,7',BJ,2   PE,Medium Light,12-25,Moderate,Carbon,Fuji,Fuji,RM209,,,RM 20,0,RM 209,RM 189,0
663505,Benmingo,Gallant,Jigging/ Bottom,Spinning,7',BJ,4   PE,Medium,20-40,Moderate,Carbon,Fuji,Fuji,RM209,,,RM 20,0,RM 209,RM 189,0
663504,Benmingo,Gallant,Jigging/ Bottom,Spinning,7',BJ,3   PE,Medium,15-30,Moderate,Carbon,Fuji,Fuji,RM209,,,RM 20,0,RM 209,RM 189,0
663036,Benmingo,Lavindo,Jigging/ Bottom,Spinning,6'3'',1PCS,2 - 4 PE,Medium,200,Fast,Carbon,Fuji,Fuji,RM155,,,RM 20,0,RM 155,RM 135,0
663035,Benmingo,Lavindo,Jigging/ Bottom,Spinning,6'3'',1PCS,1 - 3 PE,Medium,170,Slow,Carbon,Fuji,Fuji,RM155,,,RM 20,0,RM 155,RM 135,0
663037,Benmingo,Lavindo,Jigging/ Bottom,Spinning,6'3'',1PCS,3 - 5 PE,Medium,250,Fast,Carbon,Fuji,Fuji,RM155,,,RM 20,0,RM 155,RM 135,0
824137,Storm,Monstar SW7,Jigging/ Bottom,Spinning,7',BJ,1 - 3 PE,Medium,10-60,Slow,Carbon,Fuji,Fuji,RM760,RM 60,,RM 30,0,RM 700,RM 670,0
383079,ABX,Expresso Versatile,Jigging/ Bottom,Spinning,6'1'',BJ,0.7 - 2 PE,Medium Light,14-90,Slow,Carbon,Normal,Normal,RM195,RM 30,,,0,RM 165,RM 165,0
383078,ABX,Expresso Versatile,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,30-130,Fast,Carbon,Normal,Normal,RM200,RM 30,,,0,RM 170,RM 170,0
383080,ABX,Expresso Versatile,Jigging/ Bottom,Spinning,"6'4""",BJ,2 - 4 PE,Medium,80-250,Fast,Carbon,Normal,Normal,RM205,RM 30,,,0,RM 175,RM 175,0
824063,Storm,GMK Azzura,Jigging/ Bottom,Spinning,6'3'',1PCS,1 - 3 PE,Medium,160,Slow,Carbon,Fuji,Fuji,RM595,RM 50,,RM 30,0,RM 545,RM 515,0
303153,Tokkou,Thunder King,Jigging/ Bottom,Spinning,6'3'',BJ,0.8 - 2.5 PE,Medium Light,10-80,Slow,Carbon,Normal,Normal,RM180,RM 30,,RM 10,0,RM 150,RM 140,0
813029,Viper,Fatale SW,Jigging/ Bottom,Spinning,6',1PCS,0.6 - 1.8 PE,Medium Light,0,Slow,Carbon,Normal,Fuji,RM180,,,RM 20,0,RM 180,RM 160,0
303152,Tokkou,Evolution,Jigging/ Bottom,Spinning,6'3'',BJ,2 - 4 PE,Medium,20-160,Fast,Carbon,Normal,Normal,RM165,RM 20,,RM 10,0,RM 145,RM 135,0
303151,Tokkou,Evolution,Jigging/ Bottom,Spinning,6'3'',BJ,1.5 - 3 PE,Medium,20-120,Slow,Carbon,Normal,Normal,RM160,RM 20,,RM 10,0,RM 140,RM 130,0
263100,Eupro,Giant King Jig,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,60-120,Moderate,Carbon,Normal,Fuji,RM295,RM 30,,RM 20,0,RM 265,RM 245,0
263056,Eupro,T/V Jerk TJS,Jigging/ Bottom,Spinning,6',BJ,1.5 - 3 PE,Medium,60-120,Fast,Carbon,Fuji,Fuji,RM470,RM 40,,,0,RM 430,RM 430,0
263101,Eupro,Salty Fighter,Jigging/ Bottom,Spinning,6',BJ,0.8 - 2 PE,Medium Light,80,Moderate,Carbon,Normal,Fuji,RM215,RM 30,,RM 20,0,RM 185,RM 165,0
263469,Eupro,High Impact,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,150,Moderate,Carbon,Fuji,Normal,RM270,RM 30,,RM 10,0,RM 240,RM 230,0
263468,Eupro,High Impact,Jigging/ Bottom,Spinning,6',BJ,0.8 - 2 PE,Medium Light,80,Slow,Carbon,Fuji,Normal,RM265,RM 30,,RM 10,0,RM 235,RM 225,0
263268,Eupro,Captain Jigging,Jigging/ Bottom,Spinning,"6'5""",1PCS,1 - 3 PE,Medium,80-180,Slow,Carbon,Fuji,Fuji,RM450,RM 40,,RM 30,0,RM 410,RM 380,0
263267,Eupro,Captain Jigging,Jigging/ Bottom,Spinning,6'3'',1PCS,0.8 - 2.6 PE,Medium Light,60-150,Slow,Carbon,Fuji,Fuji,RM445,RM 40,,RM 30,0,RM 405,RM 375,0
263346,Eupro,Believe,Jigging/ Bottom,Spinning,6',BJ,2 - 4 PE,Medium,180,Moderate,Graphite,Normal,Normal,RM185,,,RM 10,0,RM 185,RM 175,0
263345,Eupro,Believe,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,160,Moderate,Graphite,Normal,Normal,RM180,,,RM 10,0,RM 180,RM 170,0
263337,Eupro,Twin Craft Jigging,Jigging/ Bottom,Spinning,6',BJ,1.5 - 3 PE,Medium,150,Fast,Carbon,Normal,Normal,RM130,RM 30,,RM 20,0,RM 100,RM 80,0
263335,Eupro,Twin Craft Jigging,Jigging/ Bottom,Spinning,"6'2""",BJ,1.5 - 3 PE,Medium,120,Fast,Carbon,Normal,Normal,RM200,RM 30,,RM 10,0,RM 170,RM 160,0
263504,Eupro,Night Stalker,Jigging/ Bottom,Spinning,6'3'',BJ,0.8 - 2 PE,Medium Light,7-80,Slow,Carbon,Fuji,Fuji,RM220,RM 30,,RM 20,0,RM 190,RM 170,0
263089,Eupro,Bumper Harvest,Jigging/ Bottom,Spinning,6',BJ,2 - 4 PE,Medium,56-85,Moderate,Carbon,Normal,Normal,RM225,,,RM 20,0,RM 225,RM 205,0
263088,Eupro,Bumper Harvest,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,28-56,Slow,Carbon,Normal,Normal,RM220,,,RM 20,0,RM 220,RM 200,0
263143,Eupro,Bumble Bee,Jigging/ Bottom,#REF!,6',BJ,1 - 3 PE,Medium,0,Slow,Graphite,Normal,Normal,RM185,,,RM 10,0,RM 185,RM 175,0
263159,Eupro,Shogun,Jigging/ Bottom,Spinning,6',1PCS,3   PE,Medium,200,Slow,Carbon,Normal,Fuji,RM435,RM 40,,,0,RM 395,RM 395,0
263443,Eupro,Scorpion King,Jigging/ Bottom,Spinning,6',1PCS,0.8 - 2 PE,Medium Light,120,Slow,Carbon,Fuji,Fuji,RM305,RM 30,,RM 20,0,RM 275,RM 255,0
263341,Eupro,X Power LJ,Jigging/ Bottom,Spinning,6',1PCS,0.8 - 2 PE,Medium Light,120,Slow,Carbon,Normal,Normal,RM235,,,RM 10,0,RM 235,RM 225,0
263037,Eupro,Giant King,Jigging/ Bottom,Spinning,6',BJ,0.8 - 2 PE,Medium Light,40-80,Fast,Carbon,Normal,Fuji,RM275,RM 30,,,0,RM 245,RM 245,0
263500,Eupro,Z Power,Jigging/ Bottom,Spinning,6',1PCS,2 - 5 PE,Medium,200,Moderate,Carbon,Fuji,Normal,RM225,,,RM 20,0,RM 225,RM 205,0
263498,Eupro,Z Power,Jigging/ Bottom,Spinning,"5'8""",1PCS,3 - 6 PE,Heavy,250,Fast,Carbon,Fuji,Normal,RM260,RM 30,,RM 20,0,RM 230,RM 210,0
263521,Eupro,Scorpion King,Jigging/ Bottom,Spinning,6',1PCS,2 - 4 PE,Medium,200,Moderate,Carbon,Fuji,Fuji,RM315,RM 30,,RM 20,0,RM 285,RM 265,0
813258,Viper,Jig Soul,Jigging/ Bottom,Spinning,"6'4""",BJ,0.6 - 2 PE,Medium Light,20-100,Slow,Carbon,Normal,Fuji,RM140,,,RM 10,0,RM 140,RM 130,0
813001,Viper,Venom SW,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,20-100,Slow,Graphite,Normal,Normal,RM205,,,RM 20,0,RM 205,RM 185,0
289745-BU,Maguro,25'Samurai V2,Jigging/ Bottom,Spinning,6',BJ,3 - 5 PE,Medium,60-300,Fast,Carbon,SiC,Fuji,RM185,,,RM 10,0,RM 185,RM 175,0
283743-BU,Maguro,25'Samurai V2,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,30-200,Moderate,Carbon,SiC,Fuji,RM159,,,RM 10,0,RM 159,RM 149,0
283312,Maguro,Light Jigging SG,Jigging/ Bottom,Spinning,6'9'',BJ,1 - 2.5 PE,Medium Light,40-100,Slow,Carbon,Normal,Normal,RM160,RM 20,,,0,RM 140,RM 140,0
543972,Shimano,25'Grappler BB TB,Jigging/ Bottom,Spinning,"6'8""",2PCS,2   PE,Medium Light,30-120,Moderate,Graphite,Fuji,CI4+,RM495,,RM 30,RM 10,12M,RM 465,RM 455,0
543734,Shimano,25'Grappler BB Type LJ,Jigging/ Bottom,Spinning,"6'6""",BJ,1.2   PE,Medium Light,20-100,Slow,Carbon,Fuji,Fuji,RM620,RM 50,,RM 10,12M,RM 570,RM 560,0
543919,Shimano,25'Grappler Type LS,Jigging/ Bottom,Spinning,6'3'',BJ,2   PE,Medium Light,50-180,Moderate,Carbon,Fuji,CI4+,RM815,,RM 40,RM 10,12M,RM 775,RM 765,0
543971,Shimano,25'Grappler BB Type Blade,Jigging/ Bottom,Spinning,"6'6""",2PCS,2   PE,Medium Light,40-160,Slow,Carbon,Fuji,CI4+,RM505,,RM 30,RM 10,12M,RM 475,RM 465,0
543961,Shimano,25'Salty Advance,Jigging/ Bottom,Spinning,6',BJ,3   PE,Medium,180,Slow,Carbon,Fuji,Fuji,RM405,RM 40,,RM 10,12M,RM 365,RM 355,0
543929,Shimano,25'Grappler Type J,Jigging/ Bottom,Spinning,6',BJ,4   PE,Medium,210,Fast,Carbon,Fuji,CI4+,RM800,,RM 40,RM 10,12M,RM 760,RM 750,0
543927,Shimano,25'Grappler Type J,Jigging/ Bottom,Spinning,6',BJ,2   PE,Medium Light,160,Moderate,Carbon,Fuji,CI4+,RM790,,RM 40,RM 10,12M,RM 750,RM 740,0
543928,Shimano,25'Grappler Type J,Jigging/ Bottom,Spinning,6',BJ,3   PE,Medium,180,Fast,Carbon,Fuji,CI4+,RM790,,RM 40,RM 10,12M,RM 750,RM 740,0
543962,Shimano,25'Salty Advance,Jigging/ Bottom,Spinning,6',BJ,4   PE,Medium,210,Fast,Carbon,Fuji,Fuji,RM420,RM 40,,RM 10,12M,RM 380,RM 370,0
543930,Shimano,25'Grappler Type J,Jigging/ Bottom,Spinning,6',BJ,5   PE,Medium,250,Fast,Carbon,Fuji,CI4+,RM815,,RM 40,RM 10,12M,RM 775,RM 765,0
543905,Shimano,19'Grappler JS,Jigging/ Bottom,Spinning,6',BJ,2.5   PE,Medium Light,160,Slow,Carbon,Fuji,Fuji,RM765,RM 60,,RM 10,12M,RM 705,RM 695,0
543580,Shimano,19'Grappler JS,Jigging/ Bottom,Spinning,6',BJ,4   PE,Medium,210,Fast,Carbon,Fuji,Fuji,RM795,RM 60,,RM 20,12M,RM 735,RM 715,0
543581,Shimano,19'Grappler JS,Jigging/ Bottom,Spinning,"6'5""",BJ,5   PE,Medium,250,Fast,Carbon,Fuji,Fuji,RM805,RM 60,,RM 20,12M,RM 745,RM 725,0
543609,Shimano,19'Grappler LJ,Jigging/ Bottom,Spinning,6'3'',BJ,1.5   PE,Medium Light,30-130,Slow,Carbon,Fuji,CI4+,RM775,RM 60,,RM 20,12M,RM 715,RM 695,0
543579,Shimano,19'Grappler Type JS,Jigging/ Bottom,Spinning,6',BJ,3   PE,Medium,180,Moderate,Carbon,Fuji,Fuji,RM775,RM 60,,RM 20,12M,RM 715,RM 695,0
813208,Zen,Zagan XEA Taichi,Jigging/ Bottom,Spinning,6',1PCS,2.5   PE,Medium,130-200,Slow,Carbon,Fuji,Fuji,RM515,,,RM 30,12M,RM 515,RM 485,0
383013,Senses,Golden Blue 3RD Gen,Jigging/ Bottom,Spinning,6',1PCS,0.8 - 2 PE,Medium Light,35-100,Fast,Carbon,Fuji,Fuji,RM505,RM 40,,RM 10,0,RM 465,RM 455,0
303031,Expert Graphite,Butterfly 3.0,Jigging/ Bottom,Spinning,6',BJ,1.5 - 3 PE,Medium Light,160,Moderate,Graphite,Fuji,Fuji,RM435,RM 40,,RM 30,12M,RM 395,RM 365,0
303073,Expert Graphite,Off Shore Fighter II,Jigging/ Bottom,Spinning,6',BJ,0.6 - 1.5 PE,Medium Light,30,Slow,Carbon,Fuji,Fuji,RM340,RM 30,,RM 20,12M,RM 310,RM 290,0
303074,Expert Graphite,Off Shore Fighter II,Jigging/ Bottom,Spinning,6',BJ,1.5 - 2 PE,Medium Light,80,Moderate,Carbon,Fuji,Fuji,RM345,RM 30,,RM 20,12M,RM 315,RM 295,0
303035,Expert Graphite,Hammer Head,Jigging/ Bottom,Spinning,6',1PCS,2.5   PE,Medium Light,40-280,Slow,Carbon,Fuji,Fuji,RM500,RM 40,,RM 30,12M,RM 460,RM 430,0
824063,Storm,JMK Azzura,Jigging/ Bottom,Spinning,6',1PCS,1.3   PE,Medium Light,160,Slow,Carbon,Fuji,Fuji,RM595,RM 50,,,0,RM 545,RM 545,0
113343,Daiwa,Blast C80MS,Jigging/ Bottom,Spinning,8',BJ,3.4   PE,Medium,20-70,Moderate - Fast,Carbon,Fuji,Fuji,RM810,RM 70,,,1M,RM 740,RM 740,0
113626,Daiwa,24'Saltiga,Jigging/ Bottom,Spinning,8'3'',BJ,1.6   PE,Medium Light,130,Fast,Carbon,Fuji,Fuji,RM1000,RM 10,,RM 20,1M,RM 990,RM 970,0
113572,Daiwa,23'Saltist Elite LJ,Jigging/ Bottom,Spinning,6'3'',BJ,0.6 - 1.5 PE,Medium Light,150,Slow,Graphite,Fuji,Fuji,RM395,RM 40,,RM 10,1M,RM 355,RM 345,0
113485,Daiwa,21'Seagate LJ,Jigging/ Bottom,Spinning,"6'2""",BJ,2   PE,Medium Light,180,Moderate,Carbon,Aluminium,Stainless Steel,RM190,,,,0,RM 190,RM 190,0
113484,Daiwa,21'Seagate LJ,Jigging/ Bottom,Spinning,"6'2""",BJ,1 - 3 PE,Medium,160,Slow,Carbon,Aluminium,Stainless Steel,RM190,,,,0,RM 190,RM 190,0
113396,Daiwa,22'HJ Light XS,Jigging/ Bottom,Spinning,"6'2""",BJ,0.4 - 1 PE,Light,30,Extra Slow,Carbon,Fuji,Fuji,RM300,RM 30,,,0,RM 270,RM 270,0
113679,Daiwa,25'Outrage XV LJ,Jigging/ Bottom,Spinning,6'3'',BJ,1 - 2 PE,Medium Light,80-200,Slow,Carbon,Fuji,Fuji,RM375,RM 40,,RM 20,12M,RM 335,RM 315,0
113688,Daiwa,25'Outrage XV LJ,Jigging/ Bottom,Spinning,6',BJ,3   PE,Medium,180,Fast,Carbon,Fuji,Fuji,RM375,RM 40,,RM 20,12M,RM 335,RM 315,0
113595,Daiwa,24'Blue Backer EX LJ,Jigging/ Bottom,Spinning,6',BJ,2   PE,Medium Light,160,Slow,Carbon,Fuji,Fuji,RM350,RM 40,,RM 10,1M,RM 310,RM 300,0
113656,Daiwa,25'Blue Backer LJ,Jigging/ Bottom,Spinning,6',1PCS,3   PE,Medium,200,Fast,Carbon,Fuji,Fuji,RM250,RM 30,,RM 20,0,RM 220,RM 200,0
113655,Daiwa,25'Blue Backer J,Jigging/ Bottom,Spinning,6',BJ,4   PE,Medium,250,Fast,Carbon,Fuji,Fuji,RM260,RM 30,,RM 20,0,RM 230,RM 210,0
113484,Daiwa,21'Seagate,Jigging/ Bottom,Spinning,6',BJ,1 - 3 PE,Medium,160,Slow,Carbon,Aluminium,Stainless Steel,RM190,,,,0,RM 190,RM 190,0
113657,Daiwa,25'Blue Backer,Jigging/ Bottom,Spinning,6',1PCS,2   PE,Medium Light,160,Moderate,Carbon,Fuji,Fuji,RM250,RM 30,,RM 10,0,RM 220,RM 210,0
113609,Daiwa,24'Saltiga GX,Jigging/ Bottom,Spinning,6',BJ,0.6 - 1.2 PE,Light,120,Fast,(Comp),Fuji,Fuji,RM680,RM 50,,RM 10,12M,RM 630,RM 620,0
113608,Daiwa,24'Saltiga GX,Jigging/ Bottom,Spinning,6',BJ,0.8 - 1.5 PE,Medium Light,160,Fast,(Comp),Fuji,Fuji,RM680,RM 50,,RM 10,12M,RM 630,RM 620,0
113381,Daiwa,21'Saltiga SF,Jigging/ Bottom,Spinning,6',1PCS,3 - 5 PE,Medium,250,Fast,(Comp),Fuji,Fuji,RM480,RM 50,,,12M,RM 430,RM 430,0
123143,Shino,Precision,Jigging/ Bottom,Spinning,6'3'',BJ,3   PE,Medium,2.5,Fast,(Comp),Normal,Normal,RM175,,,RM 10,0,RM 175,RM 165,0
283724,Strike2,Charisma,Jigging/ Bottom,Spinning,6',BJ,3 - 5 PE,Medium Heavy,120-200,Moderate,(Comp),Normal,Normal,RM170,,,,0,RM 170,RM 170,0
863147,Extend,Shark 30,Jigging/ Bottom,Spinning,6',1PCS,4   PE,Medium,400,Fast,Carbon,Fuji,Fuji,RM187,,,RM 10,3M,RM 187,RM 177,0
863148,Extend,Shark 30,Jigging/ Bottom,Spinning,6',1PCS,5   PE,Medium Heavy,500,Slow,Carbon,Fuji,Fuji,RM188,,,RM 10,3M,RM 188,RM 178,0
863128,Extend,Shark 30,Jigging/ Bottom,BC,6',BJ,0.6 - 1.5 PE,Medium Light,15-100,Slow,Carbon,Fuji,Fuji,RM146,,,RM 10,3M,RM 146,RM 136,0
863130,Extend,Shark 30,Jigging/ Bottom,BC,6',BJ,1 - 3 PE,Medium,30-200,Moderate,Carbon,Fuji,Fuji,RM148,,,RM 10,3M,RM 148,RM 138,0
863164,Extend,Shark 31,Jigging/ Bottom,BC,6',BJ,3 - 5 PE,Medium Heavy,60-300,Slow,Carbon,Fuji,Fuji,RM159,,,RM 10,3M,RM 159,RM 149,0
863157,Extend,Shark 31,Jigging/ Bottom,BC,6',BJ,0.6 - 1.5 PE,Light,15-100,Slow,Carbon,Fuji,Fuji,RM155,,,RM 10,3M,RM 155,RM 145,0
863183,Extend,Shark 31,Jigging/ Bottom,BC,6',BJ,1 - 3 PE,Medium Light,30-200,Fast,Carbon,Fuji,Fuji,RM157,,,RM 10,3M,RM 157,RM 147,0
863142,Extend,Shark 30,Jigging/ Bottom,BC,6',1PCS,2   PE,Medium Light,150,Slow - Moderate,Carbon,Fuji,Fuji,RM186,,,RM 10,3M,RM 186,RM 176,0
863143,Extend,Shark 30,Jigging/ Bottom,BC,6',1PCS,1   PE,Medium Light,250,Fast,Carbon,Fuji,Fuji,RM185,,,RM 10,3M,RM 185,RM 175,0
863142,Extend,Shark 30,Jigging/ Bottom,BC,6',1PCS,2   PE,Medium Light,250,Fast,Carbon,Fuji,Fuji,RM186,,,RM 10,3M,RM 186,RM 176,0
863129,Extend,Shark 30,Jigging/ Bottom,BC,6',BJ,0.8 - 2 PE,Medium Light,20-150,Slow - Moderate,Carbon,Fuji,Fuji,RM149,,,RM 10,3M,RM 149,RM 139,0
933002,Piratez Strike,GT Bone,Jigging/ Bottom,BC,6',BJ,1 - 3 PE,Medium,30-200,Fast,Carbon,Fuji,Fuji,RM285,,,RM 20,0,RM 285,RM 265,0
933003,Piratez Strike,GT Bone,Jigging/ Bottom,BC,6',BJ,2 - 4 PE,Medium,40-250,Fast,Carbon,Fuji,Fuji,RM295,,,RM 20,0,RM 295,RM 275,0
933004,Piratez Strike,GT Bone,Jigging/ Bottom,BC,6',1PCS,3   PE,Medium,300,Fast,Carbon,Fuji,Fuji,RM310,,,RM 30,0,RM 310,RM 280,0
933005,Piratez Strike,GT Bone,Jigging/ Bottom,BC,6',1PCS,4   PE,Medium,400,Moderate,Carbon,Fuji,Fuji,RM320,,,RM 30,0,RM 320,RM 290,0
933006,Piratez Strike,GT Bone,Jigging/ Bottom,BC,6',1PCS,5   PE,Medium Heavy,500,Moderate,Carbon,Fuji,Fuji,RM330,,,RM 30,0,RM 330,RM 300,0
263448,Eupro,Triangle X,Jigging/ Bottom,BC,6',1PCS,0.8 - 2 PE,Medium Light,120,Fast,Graphite,Fuji,Fuji,RM315,RM 30,,RM 20,0,RM 285,RM 265,0
263446,Eupro,Triangle X,Jigging/ Bottom,BC,6',1PCS,1 - 3 PE,Medium,160,Fast,Graphite,Fuji,Fuji,RM320,RM 30,,RM 20,0,RM 290,RM 270,0
263447,Eupro,Triangle X,Jigging/ Bottom,BC,6',1PCS,2 - 4 PE,Medium,200,Fast,Graphite,Fuji,Fuji,RM325,RM 30,,RM 20,0,RM 295,RM 275,0
263425,Eupro,Royal Blue,Jigging/ Bottom,BC,"6'4""",1PCS,2.5   PE,Medium,240,Fast,Carbon,Fuji,Fuji,RM445,RM 40,,RM 30,0,RM 405,RM 375,0
263466,Eupro,High Impact,Jigging/ Bottom,BC,6',BJ,0.8 - 2 PE,Medium Light,80,Slow,Graphite,Fuji,Fuji,RM270,RM 30,,RM 10,0,RM 240,RM 230,0
263467,Eupro,High Impact,Jigging/ Bottom,BC,6',BJ,1 - 3 PE,Medium,150,Slow,Graphite,Fuji,Fuji,RM280,RM 30,,RM 10,0,RM 250,RM 240,0
263142,Eupro,Gokudo,Jigging/ Bottom,BC,"6'2""",1PCS,2.5   PE,Medium Light,200-400,Moderate,Carbon,Fuji,Fuji,RM495,RM 40,,,0,RM 455,RM 455,0
263075,Eupro,#REF!,Jigging/ Bottom,BC,"6'4""",1PCS,3   PE,Medium,200,Moderate,Graphite,Fuji,Fuji,RM370,,,,0,RM 370,RM 370,0
